word,probability
5246,3.795284864593724e-07
6176,2.53018990972915e-07
6101,5.0603798194583e-07
8446,1.265094954864575e-07
5746,1.265094954864575e-07
7366,1.265094954864575e-07
5077,1.265094954864575e-07
4366,1.265094954864575e-07
5789,1.265094954864575e-07
3253,3.795284864593724e-07
6183,1.265094954864575e-07
5455,2.53018990972915e-07
3667,1.265094954864575e-07
"98,38%",1.265094954864575e-07
6009,1.265094954864575e-07
"28,93%",1.265094954864575e-07
8052,1.265094954864575e-07
"82,9%",1.265094954864575e-07
"75,539",1.265094954864575e-07
6177,1.265094954864575e-07
4215,1.265094954864575e-07
7128,1.265094954864575e-07
5930,1.265094954864575e-07
3205,1.265094954864575e-07
8765,1.265094954864575e-07
"54,11%",1.265094954864575e-07
"16,81%",1.265094954864575e-07
"8,47%",1.265094954864575e-07
"7,03%",1.265094954864575e-07
162%,1.265094954864575e-07
"240,9%",1.265094954864575e-07
"57,6%",2.53018990972915e-07
"59'51""S-139",1.265094954864575e-07
206842,1.265094954864575e-07
101325,2.53018990972915e-07
7888,1.265094954864575e-07
7.79%,1.265094954864575e-07
5265,1.265094954864575e-07
"39,71%",1.265094954864575e-07
8380,3.795284864593724e-07
6222,1.265094954864575e-07
6132,2.53018990972915e-07
5869,1.265094954864575e-07
5180,1.265094954864575e-07
"6,16%",1.265094954864575e-07
"20,94%",1.265094954864575e-07
"20,91%",1.265094954864575e-07
"90,24%",1.265094954864575e-07
"61,43%",2.53018990972915e-07
"38,57%",2.53018990972915e-07
"2,61%",1.265094954864575e-07
3737,1.265094954864575e-07
6476,2.53018990972915e-07
5805,1.265094954864575e-07
20537,2.53018990972915e-07
794288,1.265094954864575e-07
5548,1.265094954864575e-07
"2,12%",1.265094954864575e-07
1997-presente,1.265094954864575e-07
7279,1.265094954864575e-07
6679,1.265094954864575e-07
5788,1.265094954864575e-07
192711,1.265094954864575e-07
197355,1.265094954864575e-07
750000,2.53018990972915e-07
"4,46%",1.265094954864575e-07
3095,1.265094954864575e-07
"73,8%",1.265094954864575e-07
"45,25%",1.265094954864575e-07
12572,1.265094954864575e-07
100000000000,1.265094954864575e-07
16949,1.265094954864575e-07
2093,5.0603798194583e-07
2314,3.795284864593724e-07
7335,1.265094954864575e-07
"10,80%",1.265094954864575e-07
4177,1.265094954864575e-07
5445,1.265094954864575e-07
2726,2.53018990972915e-07
7491,2.53018990972915e-07
9198,1.265094954864575e-07
"9,36%",1.265094954864575e-07
9076,1.265094954864575e-07
"76,15%",1.265094954864575e-07
"13,22%",1.265094954864575e-07
54871,1.265094954864575e-07
885842,1.265094954864575e-07
20651,1.265094954864575e-07
45588,1.265094954864575e-07
16170,1.265094954864575e-07
15407,1.265094954864575e-07
30845231,1.265094954864575e-07
3281,1.265094954864575e-07
6562,1.265094954864575e-07
9843,1.265094954864575e-07
2248,1.265094954864575e-07
61836,1.265094954864575e-07
8563,2.53018990972915e-07
8502,3.795284864593724e-07
53296,1.265094954864575e-07
8568,2.53018990972915e-07
59237,1.265094954864575e-07
11110001,1.265094954864575e-07
11110010,1.265094954864575e-07
00010010,1.265094954864575e-07
01111100,1.265094954864575e-07
10011010,1.265094954864575e-07
"-1,23456789",2.53018990972915e-07
2636,1.265094954864575e-07
132%,1.265094954864575e-07
7160,1.265094954864575e-07
247000,1.265094954864575e-07
2495,1.265094954864575e-07
"11,iPhone",1.265094954864575e-07
178000,1.265094954864575e-07
6409600,1.265094954864575e-07
213000,1.265094954864575e-07
91000,1.265094954864575e-07
285000,1.265094954864575e-07
5700000,1.265094954864575e-07
4970,5.0603798194583e-07
"29,62%",1.265094954864575e-07
चिट्टस्वरं,1.265094954864575e-07
2977,1.265094954864575e-07
"65,67%",1.265094954864575e-07
"87,87%",1.265094954864575e-07
3428,2.53018990972915e-07
5947,1.265094954864575e-07
2694,1.265094954864575e-07
4565,1.265094954864575e-07
3248,1.265094954864575e-07
12600,1.265094954864575e-07
4440,1.265094954864575e-07
7604,1.265094954864575e-07
6626,1.265094954864575e-07
5196,2.53018990972915e-07
5569,1.265094954864575e-07
6662,1.265094954864575e-07
"68,7%",1.265094954864575e-07
"90,8%",1.265094954864575e-07
2388,3.795284864593724e-07
"-""qui""-",1.265094954864575e-07
185000,1.265094954864575e-07
5641253,1.265094954864575e-07
4674,1.265094954864575e-07
"29,11%",1.265094954864575e-07
2146,2.53018990972915e-07
4958,1.265094954864575e-07
"87,35%",1.265094954864575e-07
"7,42%",1.265094954864575e-07
"12,65%",1.265094954864575e-07
"1,85%",1.265094954864575e-07
156%,1.265094954864575e-07
43079,1.265094954864575e-07
5655,1.265094954864575e-07
2836,1.265094954864575e-07
4472,1.265094954864575e-07
7357,1.265094954864575e-07
321.55,1.265094954864575e-07
355%,1.265094954864575e-07
259%,1.265094954864575e-07
4023,1.265094954864575e-07
"5,44%",2.53018990972915e-07
"28,91%",1.265094954864575e-07
"38,92%",1.265094954864575e-07
"49,73%",1.265094954864575e-07
124%,1.265094954864575e-07
413%,1.265094954864575e-07
"1,21%",1.265094954864575e-07
"5,57%",2.53018990972915e-07
606%,1.265094954864575e-07
"97,83%",1.265094954864575e-07
446/,1.265094954864575e-07
4288,1.265094954864575e-07
4289,1.265094954864575e-07
2387,6.325474774322873e-07
369.95,1.265094954864575e-07
8921,1.265094954864575e-07
4733,1.265094954864575e-07
3059,1.265094954864575e-07
"54,34%",1.265094954864575e-07
8111,1.265094954864575e-07
"4,74%",1.265094954864575e-07
"11,33%",1.265094954864575e-07
"50,77%",1.265094954864575e-07
"19,70%",1.265094954864575e-07
"2,06%",2.53018990972915e-07
"85,8%",3.795284864593724e-07
"83,9%",2.53018990972915e-07
"1,77%",1.265094954864575e-07
3454,1.265094954864575e-07
3237,1.265094954864575e-07
"18,11%",1.265094954864575e-07
"16,58%",1.265094954864575e-07
"27,0%",2.53018990972915e-07
"44,3%",3.795284864593724e-07
249176,1.265094954864575e-07
5399,1.265094954864575e-07
4232,2.53018990972915e-07
19840,1.265094954864575e-07
10400,1.265094954864575e-07
15504,1.265094954864575e-07
27537,1.265094954864575e-07
9801,1.265094954864575e-07
4492,1.265094954864575e-07
4378,2.53018990972915e-07
31998,1.265094954864575e-07
390000,1.265094954864575e-07
7442,1.265094954864575e-07
12929,1.265094954864575e-07
2438,2.53018990972915e-07
894.37,1.265094954864575e-07
5837,1.265094954864575e-07
0006,1.265094954864575e-07
3315,1.265094954864575e-07
3633,1.265094954864575e-07
0602,2.53018990972915e-07
0102,1.265094954864575e-07
1839-Granada,1.265094954864575e-07
415000,1.265094954864575e-07
5326,1.265094954864575e-07
55000,1.265094954864575e-07
"15,71%",1.265094954864575e-07
"14,04%",1.265094954864575e-07
؛,1.265094954864575e-07
7686,1.265094954864575e-07
"e""Incendio""(1931",1.265094954864575e-07
"67,3%",6.325474774322873e-07
"77,1%",1.265094954864575e-07
48820369736,1.265094954864575e-07
2790,1.265094954864575e-07
5842,1.265094954864575e-07
5570,1.265094954864575e-07
4921,1.265094954864575e-07
5434,1.265094954864575e-07
2976,1.265094954864575e-07
2413,1.265094954864575e-07
9862,1.265094954864575e-07
2681,1.265094954864575e-07
3817,1.265094954864575e-07
6064,1.265094954864575e-07
3399,1.265094954864575e-07
7124,1.265094954864575e-07
4298,1.265094954864575e-07
"59,0%",1.265094954864575e-07
19798,1.265094954864575e-07
27908,1.265094954864575e-07
7898,1.265094954864575e-07
9346,1.265094954864575e-07
87268,1.265094954864575e-07
87597,1.265094954864575e-07
568000,1.265094954864575e-07
"60,67%",1.265094954864575e-07
"80,79%",1.265094954864575e-07
"87,96%",1.265094954864575e-07
11979,1.265094954864575e-07
290000,1.265094954864575e-07
146917,1.265094954864575e-07
6150,1.265094954864575e-07
"33,13%",1.265094954864575e-07
"66,27%",1.265094954864575e-07
5908,1.265094954864575e-07
"80,72%",1.265094954864575e-07
6843,1.265094954864575e-07
"25,58%",1.265094954864575e-07
"20,29%",1.265094954864575e-07
"18,70%",1.265094954864575e-07
"9,03%",1.265094954864575e-07
"2,74%",2.53018990972915e-07
3461,1.265094954864575e-07
"8,57%",1.265094954864575e-07
9616,1.265094954864575e-07
9339,1.265094954864575e-07
86DOS,1.265094954864575e-07
"9,13%",2.53018990972915e-07
"6,38%",1.265094954864575e-07
"126,4%",1.265094954864575e-07
"103,1%",1.265094954864575e-07
35800,1.265094954864575e-07
2789,2.53018990972915e-07
"9,45%",2.53018990972915e-07
7086,1.265094954864575e-07
4841,1.265094954864575e-07
2718,1.265094954864575e-07
"3,14%",2.53018990972915e-07
"78,08%",1.265094954864575e-07
"5,80%",1.265094954864575e-07
"11,29%",1.265094954864575e-07
4068,1.265094954864575e-07
8965,1.265094954864575e-07
93000,2.53018990972915e-07
13700,1.265094954864575e-07
115494,1.265094954864575e-07
472097,1.265094954864575e-07
123456789041,1.01207596389166e-06
750863367001,1.265094954864575e-07
931804231236,1.265094954864575e-07
123456789012,1.265094954864575e-07
0000000000000,1.265094954864575e-07
"24,73%",1.265094954864575e-07
"71,02%",1.265094954864575e-07
147000,1.265094954864575e-07
6320,2.53018990972915e-07
6576,1.265094954864575e-07
6761,1.265094954864575e-07
8022,1.265094954864575e-07
8571,1.265094954864575e-07
8696,1.265094954864575e-07
9246,1.265094954864575e-07
5217,1.265094954864575e-07
23270,1.265094954864575e-07
4433,1.265094954864575e-07
4186,1.265094954864575e-07
8437,1.265094954864575e-07
4260,1.265094954864575e-07
13044,1.265094954864575e-07
7416,1.265094954864575e-07
7955,1.265094954864575e-07
8807,1.265094954864575e-07
82000,1.265094954864575e-07
18300,1.265094954864575e-07
18509,1.265094954864575e-07
3215,1.265094954864575e-07
2892,1.265094954864575e-07
71000,1.265094954864575e-07
84500,1.265094954864575e-07
40500,1.265094954864575e-07
3879,1.265094954864575e-07
23200,2.53018990972915e-07
28200,1.265094954864575e-07
"66,3%",5.0603798194583e-07
6450,2.53018990972915e-07
3037,1.265094954864575e-07
236%,1.265094954864575e-07
187%,1.265094954864575e-07
444%,1.265094954864575e-07
61745,1.265094954864575e-07
3389,1.265094954864575e-07
2585,1.265094954864575e-07
4655,1.265094954864575e-07
3246,1.265094954864575e-07
18932,1.265094954864575e-07
3211,1.265094954864575e-07
10.10.0.0.0,1.265094954864575e-07
|,8.855664684052023e-07
10.18.10.0.0,1.265094954864575e-07
11.12.0.0.0,1.265094954864575e-07
11.15.0.0.0,1.265094954864575e-07
11.17.0.0.0,1.265094954864575e-07
5218,3.795284864593724e-07
6472,1.265094954864575e-07
6525,1.265094954864575e-07
3843,1.265094954864575e-07
7356,1.265094954864575e-07
205%,1.265094954864575e-07
108889,1.265094954864575e-07
125869,1.265094954864575e-07
498365,1.265094954864575e-07
"53,57%",1.265094954864575e-07
3241,1.265094954864575e-07
75570,1.265094954864575e-07
244486,1.265094954864575e-07
24966,1.265094954864575e-07
22665,1.265094954864575e-07
24828,1.265094954864575e-07
12435,1.265094954864575e-07
12393,1.265094954864575e-07
56091,1.265094954864575e-07
3931,1.265094954864575e-07
6680,1.265094954864575e-07
25881,1.265094954864575e-07
22312,1.265094954864575e-07
22347,1.265094954864575e-07
22789,1.265094954864575e-07
22742,5.0603798194583e-07
9043,1.265094954864575e-07
6087,1.265094954864575e-07
5832,1.265094954864575e-07
88199,1.265094954864575e-07
3631,1.265094954864575e-07
4780,1.265094954864575e-07
"61,94%",1.265094954864575e-07
"41,7%",1.265094954864575e-07
22184,2.53018990972915e-07
3468,1.265094954864575e-07
18004,1.265094954864575e-07
7232,1.265094954864575e-07
"7,89%",1.265094954864575e-07
"98,53%",1.265094954864575e-07
2574,1.265094954864575e-07
2086000,1.265094954864575e-07
3860,1.265094954864575e-07
4347,1.265094954864575e-07
18501,1.265094954864575e-07
22067,1.265094954864575e-07
"16,14%",1.265094954864575e-07
7170,1.265094954864575e-07
"99,32%",1.265094954864575e-07
"26,0%",1.265094954864575e-07
19640,1.265094954864575e-07
26539,1.265094954864575e-07
21178,2.53018990972915e-07
89651,1.265094954864575e-07
681055,1.265094954864575e-07
102000,1.265094954864575e-07
85214,1.265094954864575e-07
"21,69%",1.265094954864575e-07
41460,1.265094954864575e-07
74481,1.265094954864575e-07
6962,1.265094954864575e-07
6891,2.53018990972915e-07
5653,1.265094954864575e-07
5959,1.265094954864575e-07
5040,1.265094954864575e-07
"21,12%",1.265094954864575e-07
4804,1.265094954864575e-07
4547,1.265094954864575e-07
3565,1.265094954864575e-07
7188,1.265094954864575e-07
5573,1.265094954864575e-07
9916,1.265094954864575e-07
6045,1.265094954864575e-07
"30,21%",1.265094954864575e-07
5469,2.53018990972915e-07
"49,21%",1.265094954864575e-07
85:14,1.265094954864575e-07
4648,1.265094954864575e-07
6973,1.265094954864575e-07
859859,1.265094954864575e-07
8491,2.53018990972915e-07
"1-1/""e",1.265094954864575e-07
"90,85%",1.265094954864575e-07
"9,15%",1.265094954864575e-07
"87,67%",1.265094954864575e-07
"7,58%",1.265094954864575e-07
"2,07%",1.265094954864575e-07
"2,15%",2.53018990972915e-07
"69,17%",1.265094954864575e-07
"2,22%",1.265094954864575e-07
"3,61%",1.265094954864575e-07
"12,48%",1.265094954864575e-07
"2,49%",1.265094954864575e-07
5090,1.265094954864575e-07
7–37%,1.265094954864575e-07
60µg,1.265094954864575e-07
16777216,3.795284864593724e-07
"5,50%",1.265094954864575e-07
7649,1.265094954864575e-07
"4,41%",1.265094954864575e-07
137.51,1.265094954864575e-07
6020,1.265094954864575e-07
88110,2.53018990972915e-07
80287,8.855664684052023e-07
80586,1.265094954864575e-07
4201,1.265094954864575e-07
66140,1.265094954864575e-07
27237,1.265094954864575e-07
"14,84%",1.265094954864575e-07
4765,1.265094954864575e-07
6395,1.265094954864575e-07
5752,1.265094954864575e-07
5495,1.265094954864575e-07
6270,1.265094954864575e-07
5888,1.265094954864575e-07
3761,3.795284864593724e-07
3762,1.265094954864575e-07
10001,2.53018990972915e-07
18ATP,1.265094954864575e-07
6930,3.795284864593724e-07
6955,1.265094954864575e-07
6965,1.265094954864575e-07
5975,1.265094954864575e-07
29000000,1.265094954864575e-07
"16,55%",1.265094954864575e-07
1572?-1642,1.265094954864575e-07
9606,1.265094954864575e-07
6152,1.265094954864575e-07
5525,1.265094954864575e-07
"71,3%",1.265094954864575e-07
"4,90%",1.265094954864575e-07
55555,1.265094954864575e-07
650000,1.265094954864575e-07
164000,1.265094954864575e-07
518700,1.265094954864575e-07
186665,1.265094954864575e-07
9562,1.265094954864575e-07
๑,1.265094954864575e-07
๏,1.265094954864575e-07
6630,1.265094954864575e-07
"99,86%",2.53018990972915e-07
5505,1.265094954864575e-07
"71,1%",1.265094954864575e-07
"80,11%",1.265094954864575e-07
"81,99%",1.265094954864575e-07
"152,9TWh",1.265094954864575e-07
3336,1.265094954864575e-07
8988,1.265094954864575e-07
299792458,1.265094954864575e-07
333564095198152,1.265094954864575e-07
1112650056,1.265094954864575e-07
89875517873681764,1.265094954864575e-07
15882,1.265094954864575e-07
10000011,2.53018990972915e-07
1010010,1.265094954864575e-07
11000100,1.265094954864575e-07
10110,2.53018990972915e-07
100010010,1.265094954864575e-07
49152,2.53018990972915e-07
16383,1.265094954864575e-07
32767,3.795284864593724e-07
49151,1.265094954864575e-07
3256,1.265094954864575e-07
4158,1.265094954864575e-07
171%,1.265094954864575e-07
5063,1.265094954864575e-07
"99,0%",1.265094954864575e-07
"28,0%",1.265094954864575e-07
23632,1.265094954864575e-07
7840,1.265094954864575e-07
20200,1.265094954864575e-07
14400,1.265094954864575e-07
5796,1.265094954864575e-07
9.0.x,1.265094954864575e-07
"86,54%",1.265094954864575e-07
"98,68%",1.265094954864575e-07
"64,36%",1.265094954864575e-07
"32,37%",1.265094954864575e-07
8653,1.265094954864575e-07
4884,1.265094954864575e-07
4045,1.265094954864575e-07
2628,1.265094954864575e-07
2985,1.265094954864575e-07
2847,1.265094954864575e-07
5331,1.265094954864575e-07
5857,1.265094954864575e-07
6654,1.265094954864575e-07
6056,1.265094954864575e-07
7187,1.265094954864575e-07
5853,1.265094954864575e-07
2917,1.265094954864575e-07
3695,1.265094954864575e-07
8150,1.265094954864575e-07
6909,1.265094954864575e-07
7727,1.265094954864575e-07
17284,1.265094954864575e-07
19672,1.265094954864575e-07
12:26,2.53018990972915e-07
5656,1.265094954864575e-07
3545,1.265094954864575e-07
2767,1.265094954864575e-07
8520,1.265094954864575e-07
8066,1.265094954864575e-07
7310,1.265094954864575e-07
3302,1.265094954864575e-07
3489,1.265094954864575e-07
"4,89%",1.265094954864575e-07
″.,1.265094954864575e-07
137%,2.53018990972915e-07
2304,1.265094954864575e-07
12500000,1.265094954864575e-07
"88,4%",1.265094954864575e-07
---------------------,1.265094954864575e-07
117413,1.265094954864575e-07
-1760,1.265094954864575e-07
6494,1.265094954864575e-07
3178,2.53018990972915e-07
6637,1.265094954864575e-07
nitro,1.265094954864575e-07
"50,05%",1.265094954864575e-07
19522000,1.265094954864575e-07
9251,1.265094954864575e-07
7853,1.265094954864575e-07
"8,27%",1.265094954864575e-07
"60,10%",1.265094954864575e-07
5260,1.265094954864575e-07
7049,1.265094954864575e-07
2703,1.265094954864575e-07
2772,3.795284864593724e-07
@.,1.265094954864575e-07
1001010,1.265094954864575e-07
121%,1.265094954864575e-07
"165,3%",1.265094954864575e-07
"-0,5%",2.53018990972915e-07
"3,78%",1.265094954864575e-07
"-1,8%",1.265094954864575e-07
"2,63%",2.53018990972915e-07
"24,14%",1.265094954864575e-07
"50,13%",1.265094954864575e-07
"47,32%",1.265094954864575e-07
"38,01%",1.265094954864575e-07
21196,1.265094954864575e-07
9439,1.265094954864575e-07
2595,2.53018990972915e-07
2807,1.265094954864575e-07
15011,1.265094954864575e-07
3225,1.265094954864575e-07
275000,1.265094954864575e-07
118000,1.265094954864575e-07
61000,1.265094954864575e-07
-posteriormente-,1.265094954864575e-07
4902,1.265094954864575e-07
2500000,1.265094954864575e-07
2551,1.265094954864575e-07
73366,1.265094954864575e-07
2114,3.795284864593724e-07
36282,1.265094954864575e-07
50633,1.265094954864575e-07
21953,1.265094954864575e-07
4382,2.53018990972915e-07
4501,1.265094954864575e-07
4254,1.265094954864575e-07
5053,1.265094954864575e-07
"22,03%",1.265094954864575e-07
"40,48%",1.265094954864575e-07
"37,27%",1.265094954864575e-07
"14,69%",1.265094954864575e-07
"49,08%",1.265094954864575e-07
"45,50%",1.265094954864575e-07
"52,13%",1.265094954864575e-07
"51,78%",1.265094954864575e-07
"36,95%",1.265094954864575e-07
"6,59%",1.265094954864575e-07
"52,78%",1.265094954864575e-07
"71,62%",1.265094954864575e-07
"17,00%",1.265094954864575e-07
"80,22%",1.265094954864575e-07
"54,32%",1.265094954864575e-07
"44,99%",1.265094954864575e-07
"90,08%",1.265094954864575e-07
"71,11%",1.265094954864575e-07
"62,90%",1.265094954864575e-07
"60,70%",1.265094954864575e-07
"36,83%",1.265094954864575e-07
"64,13%",1.265094954864575e-07
3596,1.265094954864575e-07
3728,1.265094954864575e-07
6280,1.265094954864575e-07
9789706410979,1.265094954864575e-07
125000,1.265094954864575e-07
7630,1.265094954864575e-07
4220,1.265094954864575e-07
143%,1.265094954864575e-07
2205,7.590569729187448e-07
9055,1.265094954864575e-07
6071,1.265094954864575e-07
60%/29%,1.265094954864575e-07
5101,1.265094954864575e-07
6116,1.265094954864575e-07
6264,1.265094954864575e-07
5903,1.265094954864575e-07
5762,2.53018990972915e-07
3112,1.265094954864575e-07
2944,1.265094954864575e-07
3099,1.265094954864575e-07
"23,86%",1.265094954864575e-07
"10,32%",1.265094954864575e-07
"32,0%",1.265094954864575e-07
"81,5%",2.53018990972915e-07
47536,1.265094954864575e-07
45184,1.265094954864575e-07
2362,3.795284864593724e-07
225300,1.265094954864575e-07
13677,1.265094954864575e-07
3803,1.265094954864575e-07
7224,3.795284864593724e-07
11255,1.265094954864575e-07
"-""Plano",1.265094954864575e-07
6302,2.53018990972915e-07
"17,32%",1.265094954864575e-07
"74,37%",1.265094954864575e-07
4808,3.795284864593724e-07
4811,1.265094954864575e-07
1960;132:1497-1501,1.265094954864575e-07
6935,1.265094954864575e-07
131%,1.265094954864575e-07
7949,1.265094954864575e-07
3431,1.265094954864575e-07
1520000,1.265094954864575e-07
1380000,1.265094954864575e-07
"70,8%",1.265094954864575e-07
"41,01%",1.265094954864575e-07
13720,1.265094954864575e-07
9997,2.53018990972915e-07
6908,1.265094954864575e-07
"19,55%",1.265094954864575e-07
"2,30%",2.53018990972915e-07
4768,1.265094954864575e-07
0191,1.265094954864575e-07
5955,1.265094954864575e-07
"47,65%",1.265094954864575e-07
"52,35%",1.265094954864575e-07
"48,66%",1.265094954864575e-07
"31,30%",1.265094954864575e-07
"21,55%",1.265094954864575e-07
"5,45%",1.265094954864575e-07
4228,1.265094954864575e-07
2629,1.265094954864575e-07
"9,20%",1.265094954864575e-07
"52,06%",1.265094954864575e-07
"5,01%",2.53018990972915e-07
"58,27%",1.265094954864575e-07
"39,17%",1.265094954864575e-07
"6,22%",1.265094954864575e-07
"95,4%",1.265094954864575e-07
7186,1.265094954864575e-07
6208,1.265094954864575e-07
"89,6%",1.265094954864575e-07
"117,1%",1.265094954864575e-07
"125,6%",1.265094954864575e-07
"137,2%",1.265094954864575e-07
"38,18%",1.265094954864575e-07
"10,45%",1.265094954864575e-07
34079,1.265094954864575e-07
"10,40%",1.265094954864575e-07
8298,1.265094954864575e-07
"83,0%",1.265094954864575e-07
"26,19%",1.265094954864575e-07
"11,82%",1.265094954864575e-07
"6,55%",1.265094954864575e-07
"30,24%",1.265094954864575e-07
"39,85%",1.265094954864575e-07
"60,15%",1.265094954864575e-07
6596,1.265094954864575e-07
4111,2.53018990972915e-07
8644,1.265094954864575e-07
9015,1.265094954864575e-07
5804,1.265094954864575e-07
8764,1.265094954864575e-07
5033,1.265094954864575e-07
"1,81%",1.265094954864575e-07
"47,34%",1.265094954864575e-07
"52,66%",1.265094954864575e-07
"58,10%",1.265094954864575e-07
"27,59%",1.265094954864575e-07
"14,31%",1.265094954864575e-07
2947,1.265094954864575e-07
5043,3.795284864593724e-07
37837,1.265094954864575e-07
pelo]].[[Archivo,1.265094954864575e-07
12267,1.265094954864575e-07
8606,1.265094954864575e-07
4886850,2.53018990972915e-07
080473968,1.265094954864575e-07
4556550,1.265094954864575e-07
01000101,1.265094954864575e-07
01100101,1.265094954864575e-07
6736,1.265094954864575e-07
"93,57%",1.265094954864575e-07
"11,14%",1.265094954864575e-07
1565925807,1.265094954864575e-07
4Ti,2.53018990972915e-07
9650,2.53018990972915e-07
2919,2.53018990972915e-07
40:45,1.265094954864575e-07
82:14,1.265094954864575e-07
8896,1.265094954864575e-07
245000,1.265094954864575e-07
6872,2.53018990972915e-07
6505,2.53018990972915e-07
8135,1.265094954864575e-07
8263,1.265094954864575e-07
4637,1.265094954864575e-07
8549,1.265094954864575e-07
6769,2.53018990972915e-07
6016,1.265094954864575e-07
"93,8%",1.265094954864575e-07
69th,1.265094954864575e-07
4.103882º,1.265094954864575e-07
24915,2.53018990972915e-07
105001,1.265094954864575e-07
611.73,1.265094954864575e-07
2.7.x,1.265094954864575e-07
3.5.x,1.265094954864575e-07
"3-amino-2,9-dimetil-5-fenil-7-(p-tolilamino",1.265094954864575e-07
648000,1.265094954864575e-07
4409,1.265094954864575e-07
406752,1.265094954864575e-07
7104,2.53018990972915e-07
4142,1.265094954864575e-07
"50,11%",1.265094954864575e-07
"15,43%",1.265094954864575e-07
"65,7%",1.265094954864575e-07
"3,28%",1.265094954864575e-07
6216,1.265094954864575e-07
5468,1.265094954864575e-07
"80,4%",2.53018990972915e-07
1MPa,1.265094954864575e-07
7MPa,1.265094954864575e-07
360000,1.265094954864575e-07
510000,2.53018990972915e-07
2185,1.265094954864575e-07
5913,1.265094954864575e-07
6070,1.265094954864575e-07
5323,1.265094954864575e-07
9240,1.265094954864575e-07
2576,2.53018990972915e-07
2291,1.265094954864575e-07
3797,1.265094954864575e-07
7142,1.265094954864575e-07
9292,1.265094954864575e-07
2356,1.265094954864575e-07
3235,1.265094954864575e-07
-λ′,1.265094954864575e-07
10¹,1.265094954864575e-07
"12,50%",1.265094954864575e-07
27630,1.265094954864575e-07
07583,1.265094954864575e-07
"12,12%",1.265094954864575e-07
"56,51%",1.265094954864575e-07
"62,41%",1.265094954864575e-07
"33,88%",1.265094954864575e-07
"48,51%",1.265094954864575e-07
"37,10%",1.265094954864575e-07
"7,17%",1.265094954864575e-07
"16,99%",1.265094954864575e-07
22869,1.265094954864575e-07
9295,2.53018990972915e-07
3629,1.265094954864575e-07
2567,1.265094954864575e-07
"1,20%",1.265094954864575e-07
"8,5x10,9x1,4",1.265094954864575e-07
3403,1.265094954864575e-07
10³,1.265094954864575e-07
6329,1.265094954864575e-07
\___/,1.265094954864575e-07
:-(,1.265094954864575e-07
75502288,1.265094954864575e-07
2347676,1.265094954864575e-07
"60,98%",1.265094954864575e-07
"39,02%",1.265094954864575e-07
1569775,1.265094954864575e-07
5687,1.265094954864575e-07
"8,16%",1.265094954864575e-07
"129,3%",1.265094954864575e-07
"177,4%",1.265094954864575e-07
"115,3%",1.265094954864575e-07
"116,1%",1.265094954864575e-07
4605,1.265094954864575e-07
3298,2.53018990972915e-07
3144,1.265094954864575e-07
\.,1.265094954864575e-07
\(.*\,1.265094954864575e-07
\(.*?\,1.265094954864575e-07
0024,1.265094954864575e-07
0026,1.265094954864575e-07
93083,2.53018990972915e-07
2997,2.53018990972915e-07
"13,84%",1.265094954864575e-07
1106884,1.265094954864575e-07
3929,1.265094954864575e-07
3849,1.265094954864575e-07
110%,1.265094954864575e-07
9006,1.265094954864575e-07
3937,1.265094954864575e-07
28820,1.265094954864575e-07
2482,1.265094954864575e-07
7492,1.265094954864575e-07
6588,1.265094954864575e-07
27134,1.265094954864575e-07
6000000,1.265094954864575e-07
4452,1.265094954864575e-07
8078555,1.265094954864575e-07
15257698,1.265094954864575e-07
55050000,1.265094954864575e-07
29050,1.265094954864575e-07
11428,1.265094954864575e-07
41000,1.265094954864575e-07
14500,1.265094954864575e-07
10144,1.265094954864575e-07
12769,1.265094954864575e-07
3334,1.265094954864575e-07
16666,1.265094954864575e-07
29347,1.265094954864575e-07
7780,1.265094954864575e-07
14479,1.265094954864575e-07
8234,1.265094954864575e-07
19444,1.265094954864575e-07
6050,1.265094954864575e-07
5820,1.265094954864575e-07
1000000,1.265094954864575e-07
"0,6Sv",1.265094954864575e-07
"1,6Sv",1.265094954864575e-07
≳,2.53018990972915e-07
60815,1.265094954864575e-07
4509,1.265094954864575e-07
3543,1.265094954864575e-07
14.81±0.98formula_1,1.265094954864575e-07
226868,1.265094954864575e-07
5783,1.265094954864575e-07
8844,2.53018990972915e-07
6371,1.265094954864575e-07
9546,1.265094954864575e-07
3804,1.265094954864575e-07
2826,1.265094954864575e-07
9170,1.265094954864575e-07
2995,1.265094954864575e-07
"9,08%",1.265094954864575e-07
7176,1.265094954864575e-07
"-6,9%",1.265094954864575e-07
8/5,1.265094954864575e-07
6185,1.265094954864575e-07
000508,1.265094954864575e-07
"4,97%",1.265094954864575e-07
"1,61%",1.265094954864575e-07
"88,05%",1.265094954864575e-07
7644,1.265094954864575e-07
7271,1.265094954864575e-07
5163,1.265094954864575e-07
8382,1.265094954864575e-07
5177,1.265094954864575e-07
66212,1.265094954864575e-07
106000,1.265094954864575e-07
119500,1.265094954864575e-07
201700,1.265094954864575e-07
95000,1.265094954864575e-07
65537,2.53018990972915e-07
200701,1.265094954864575e-07
2996863034895,2.53018990972915e-07
388342,1.265094954864575e-07
141%,1.265094954864575e-07
3318,1.265094954864575e-07
"34,15%",1.265094954864575e-07
"37,08%",1.265094954864575e-07
"2,64%",1.265094954864575e-07
"61,2%",1.265094954864575e-07
3272,1.265094954864575e-07
